15.78448	723.22156
12.44180	585.45929
13.66251	652.62030
13.47367	635.95624
13.16513	680.33838
13.41937	752.30090
13.05296	695.84338
12.71246	747.60199
13.06413	634.02704
16.20703	706.51489
13.75994	752.23303
13.24590	661.77338
13.50649	733.32611
13.96826	592.95721
14.25173	673.75397
13.50078	782.46826
14.46939	660.76886
13.19476	692.51678
14.67324	749.86517
13.39429	674.18024
12.53550	617.79669
13.87414	624.53882
13.59204	612.22015
13.63624	708.30121
15.82810	692.72382
14.11330	709.66321
14.73241	610.14386
15.18270	683.62915
14.77161	785.74426
13.10563	718.04150
17.21465	689.12207
13.05562	710.43335
14.02310	648.13159
13.66633	656.52692
13.56469	684.28064
14.82089	645.09625
13.22973	750.68475
12.89923	738.68530
12.77331	771.24164
12.58237	705.94354
12.58838	783.91510
13.17356	605.65784
13.77900	728.25391
13.26686	673.18817
12.39866	804.94415
14.28160	715.99426
14.39645	741.21350
15.22603	702.74274
15.04179	721.23401
13.75199	694.09210
13.86118	674.19153
13.65438	750.67548
14.64159	597.72620
13.57266	788.40363
12.58075	678.47357
13.78269	756.65179
12.98128	673.50006
16.56753	637.53644
13.63212	629.49377
12.98646	654.37897
15.28856	683.34863
13.04536	675.26465
13.10857	744.22534
13.56114	692.14307
14.42782	681.05884
14.84561	672.10547
13.21164	641.13165
13.86295	668.53754
14.68952	698.38617
13.41655	857.54645
14.28485	582.74200
13.42488	654.40735
14.32320	665.16241
12.57706	685.62933
14.67871	694.47113
13.10236	641.10498
13.76542	640.34625
14.43435	694.17725
14.36106	717.37305
13.98503	740.69012
13.29887	664.92017
13.83147	647.47113
16.06741	663.36041
14.59249	707.31824
14.39242	659.84308
12.95654	588.29187
14.55468	783.93286
12.71147	736.52905
12.97051	803.67560
13.31672	696.07983
12.57956	620.05139
14.15342	665.41571
14.02230	564.05652
13.46626	713.75360
13.57482	810.32452
13.60809	633.21301
14.19599	594.87799
12.96808	715.73474
14.90259	686.54578
13.59678	604.15582
15.59676	696.72070
17.23985	665.60175
16.17255	671.57733
13.06286	710.50061
13.90129	594.22064
12.93970	693.73102
13.76354	697.34686
15.42776	637.54541
14.58541	628.64349
15.09608	722.84058
12.53843	681.82739
15.06255	537.92755
13.96551	669.75897
15.38698	631.38812
12.75698	656.85516
14.03744	787.77423
14.84520	693.01074
13.35529	768.55957
15.14032	644.80585
14.41900	703.43872
14.97874	763.68616
13.82160	699.70087
14.12129	697.05707
14.35478	655.66302
13.91945	664.11310
15.38991	679.14362
13.82997	729.51959
14.38785	680.93359
12.93861	599.85431
13.05607	641.91150
14.30409	600.78961
13.93341	705.40155
13.80018	609.67426
13.41554	630.88763
14.18786	736.40167
13.83997	699.80121
14.80921	564.94238
13.12181	668.26178
14.96609	696.19434
13.08627	712.61102
14.28696	703.32147
14.94572	584.50647
13.63196	804.29492
14.94816	728.02570
14.74833	656.27557
13.65828	630.52948
13.03973	814.06342
13.02934	713.02148
13.10001	697.58301
13.87676	629.08978
13.28242	644.63318
14.64442	688.09338
12.28225	701.56976
14.66841	741.52710
13.73435	688.28619
13.19246	702.95667
14.59029	620.41058
13.41764	742.72278
12.93064	641.51556
14.92857	770.65027
15.13261	681.90155
13.41290	741.93304
13.16845	694.57043
11.07418	695.65491
14.58002	695.02985
14.88902	574.96863
14.96342	725.17084
12.59846	671.92047
14.51608	623.60498
14.41738	692.20410
10.85016	674.35052
14.51121	646.90332
